"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
1,0.126510886307145,0.00337780770163401,0.0179099682090586,0.149934862699338,0.702266475082824
2,0.669319726810068,0.000312465362892507,0.00983398742093952,0.298760993530376,0.0217728268757242
3,0.445199987195826,0.00137658694192601,0.0251307473189885,0.153731189166651,0.374561489376609
4,0.268345433008623,0.00258534377274979,0.0583476847469398,0.248910774390332,0.421810764081355
5,0.401669439359765,0.000348612862690813,0.0235471866049011,0.413298054725506,0.161136706447137
6,0.639402928491931,0.00142696542930028,0.0104882806892098,0.260201437033122,0.0884803883564366
7,0.137947623387669,0.00342840711325856,0.725111294534376,0.0597199235975479,0.0737927513671483
8,0.834305030187918,0.00192430273910499,0.0383245195362125,0.0229406861997005,0.102505461337064
9,0.69632874485617,0.000577323823525525,0.00606333736835266,0.235755774914804,0.0612748190371485
10,0.903653770566629,0.000312095213673418,0.00516213534860291,0.0691861932228539,0.0216858056482411
11,0.819524720346912,0.000319833766717784,0.00755075875504703,0.101783626472321,0.070821060659002
12,0.282696204707617,0.00546952451030919,0.0648223197284541,0.152515147163139,0.49449680389048
13,0.707871987486462,0.000787921417285289,0.011367524912522,0.148237128030255,0.131735438153476
14,0.648316192030732,0.000823460431188792,0.0267916419271711,0.0679915382211457,0.256077167389763
15,0.901287349743362,0.00034109292162368,0.00548407298496621,0.0767552022380245,0.0161322821120233
16,0.779095804320044,0.000198228835667373,0.00811197839920656,0.094127256454825,0.118466731990257
17,0.25381543297788,0.000528901417101287,0.0387130084675876,0.684071309818266,0.0228713473191652
18,0.267249597211677,0.000237026127296004,0.0071056425715794,0.679988347829549,0.0454193862598979
19,0.27518521381367,0.000690305845210449,0.0768815620305007,0.144115937963862,0.503126980346757
20,0.0156933117102095,0.00180747613808144,0.731126790516757,0.0214963358098585,0.229876085825094
21,0.573967022516222,0.00162364631756799,0.0454561112232932,0.204970149672519,0.173983070270398
22,0.00615626873603754,0.0232958301941329,0.0668358267834649,0.0102048696880655,0.893507204598299
23,0.66914218947159,0.000512738377095474,0.0058496725780602,0.241111022175837,0.0833843773974175
24,0.0123859997174827,0.00510455899999195,0.0150626640188091,0.0103256774859932,0.957121099777723
25,0.793684075242229,0.000113841309143209,0.0124933304759371,0.142509878974859,0.0511988739978326
26,0.270775619606893,0.00286331109265188,0.0513894888501013,0.037400946606669,0.637570633843685
27,0.958192174018201,0.000326320707653828,0.00241539745593319,0.00352523275247408,0.0355408750657379
28,0.0177972136841038,0.0781070085392065,0.429247420957505,0.0268571990213511,0.447991157797833
29,0.706477340487976,0.000300250913674525,0.0131346590746899,0.235838913259339,0.0442488362643201
30,0.370111971093935,0.000562418297081881,0.0194172596357215,0.542925126177231,0.0669832247960305
31,0.656862167625731,0.00156144967874779,0.0307351745365799,0.0398297513385591,0.271011456820383
32,0.912258259992168,0.000620028006753992,0.00222304612179395,0.0340100229210467,0.0508886429582378
33,0.109694949637534,0.00181821097546653,0.0866615632342278,0.0258216809276173,0.776003595225154
34,0.990932820198336,0.000251988048700353,0.00106047533943226,0.00258868088014791,0.0051660355333837
35,0.252725163154808,0.00406034458127308,0.0178330615044736,0.0411544750372293,0.684226955722216
36,0.652654199500377,0.0006429565047799,0.00877561148487326,0.126849270514957,0.211077961995013
37,0.065835004265112,0.00371532506859533,0.299074201230328,0.0144680466501849,0.61690742278578
38,0.959138887960896,0.000556788724211373,0.00143396802471912,0.0230382276873523,0.0158321276028212
39,0.443272796397594,0.000112552482597698,0.00901585889044504,0.439290805461292,0.108307986768071
40,0.181729873251907,0.000360846797401108,0.127864581050598,0.0515761641453465,0.638468534754747
41,0.0656732256948283,0.00150176616692016,0.0509460199648426,0.254675931689388,0.627203056484021
42,0.00922811218263372,0.0108744381829544,0.0270235620125137,0.00569098740458645,0.947182900217312
43,0.829341674525149,0.00149880741406603,0.005834156419299,0.0347403047752018,0.128585056866284
44,0.00625177285417355,0.0483446090444309,0.0320021528637237,0.00616402588733266,0.907237439350339
45,0.0651229890345273,0.000525983662049543,0.107474258336115,0.0121846001856124,0.814692168781695
46,0.117931532065125,0.000939695796679141,0.0665136170144646,0.059740856837216,0.754874298286515
47,0.363056920106552,0.00195210249792212,0.056126283823468,0.108188223668933,0.470676469903126
48,0.730438336920366,0.000426530300292543,0.0124248543476831,0.175540031289057,0.0811702471426013
49,0.333054552737014,0.000557303531889395,0.036090399570648,0.326288672613365,0.304009071547083
50,0.0306187515009252,0.00265387793711357,0.0168372041552254,0.111783664638035,0.838106501768701
51,0.18777107718235,0.00689072706871775,0.0210623065220936,0.0153929934505739,0.768882895776265
52,0.334411877675715,0.00164176407424057,0.0338107314025411,0.510358123603329,0.119777503244174
53,0.956008750346962,0.000738486401404508,0.00337296447078265,0.0107354293997267,0.0291443693811243
54,0.323866010844429,0.0173546540202964,0.0260777735774195,0.023520579988884,0.609180981568971
55,0.0350368417769882,0.0015737001787558,0.115440913916106,0.0958536102572155,0.752094933870935
56,0.810454382303058,0.000875452072331651,0.0174088087989709,0.0712426666963843,0.100018690129255
57,0.401301520173703,0.000427669800497198,0.00400368618504306,0.581536997338126,0.0127301265026307
58,0.00876961591246575,0.0458976750998326,0.0186687839886675,0.0111208602752111,0.915543064723823
59,0.00590058275576434,0.0038395945328107,0.0447789258244879,0.00871302727129257,0.936767869615645
60,0.712270062928363,0.0010093345399037,0.0118956987552771,0.0404387597603419,0.234386144016115
61,0.735894520872415,0.000329062195167586,0.0158900713355805,0.020321528000055,0.227564817596782
62,0.381471753797065,0.000183188109728112,0.0109009100660995,0.494553654497702,0.112890493529406
63,0.291220747999204,0.00138992990491256,0.0753727479872454,0.104104192138809,0.527912381969828
64,0.00858158519139803,0.0915002593804479,0.0419071557410531,0.00985482333691281,0.848156176350188
65,0.0123884284341622,0.0097090236533532,0.073386841860481,0.00500620874757998,0.899509497304424
66,0.816067737460818,0.000542480542712993,0.00846551203383332,0.145022236628284,0.0299020333343522
67,0.952223377436116,0.000470631823253346,0.00415595556463714,0.0226231581965441,0.0205268769794495
68,0.0163827497969762,0.0134119244415938,0.357603609859953,0.538685244423877,0.0739164714775998
69,0.666851830784095,0.000701163295939743,0.00979762822541809,0.283658387098499,0.0389909905960486
70,0.00457626565164055,0.0012302640287237,0.0272381146374764,0.00547562804457568,0.961479727637584
71,0.0354154760611651,0.00180393785479134,0.043616061180567,0.0980553863431946,0.821109138560282
72,0.975332171963818,0.000190260132996729,0.000933584809213468,0.0140272812437814,0.00951670185019002
73,0.00676452472414913,0.0327850943426804,0.183136237411571,0.00739717976862331,0.769916963752976
74,0.362156418657295,0.000560632284315614,0.0611301467185405,0.353107370559096,0.223045431780753
75,0.00975408587190664,0.00496964780889153,0.0108780981116584,0.00242343529845175,0.971974732909092
76,0.239322745805998,0.0420676008433555,0.0456922326876289,0.0544045031317667,0.618512917531251
77,0.881306335077087,0.000236657479721782,0.00393327845201661,0.0100722683136354,0.104451460677539
78,0.0858240745156389,0.00295083305322778,0.275914940545183,0.0226019404431549,0.612708211442796
79,0.297516914422034,0.000368596110287481,0.0657395282276328,0.199616045374393,0.436758915865653
80,0.978865616224116,0.000619854141196885,0.00172504615874644,0.00582573802143762,0.0129637454545032
81,0.00903272158055622,0.0222912715519976,0.0269725219285781,0.00750629581213255,0.934197189126736
82,0.0187902123631068,0.0225336497474805,0.012034253463905,0.00425226283357816,0.94238962159193
83,0.908107385342544,0.000295256126745359,0.00295914295558869,0.0651888608283022,0.0234493547468197
84,0.0178087756385658,0.0196073911006542,0.0199896692648196,0.0172143062520348,0.925379857743926
85,0.231136659690053,0.000228157592598747,0.0326927275513584,0.680636864124577,0.0553055910414129
86,0.0613842524746574,0.0115053208218973,0.0613479481372121,0.00843400764402463,0.857328470922209
87,0.238634846429725,0.00336933313226406,0.175106859540288,0.353214954399843,0.229674006497881
88,0.39244970177423,0.00125382808431715,0.0418743918307545,0.171110709504447,0.393311368806251
89,0.0159393132380353,0.013374225915206,0.204910474524985,0.0159645726389938,0.74981141368278
90,0.880708481511884,0.000140163721370188,0.00365071639766167,0.00386516866332145,0.111635469705762
91,0.0270692351154688,0.0264085006111338,0.224329463660262,0.0078289099542401,0.714363890658895
92,0.00409920909068086,0.0093166290590886,0.487507149707039,0.00561006794429778,0.493466944198894
93,0.781603589054019,0.000471444652308949,0.00440031720300737,0.0109731331778367,0.202551515912828
94,0.521088775264048,0.000531798161294769,0.03107113878404,0.317869979464289,0.129438308326328
95,0.11419033672639,0.00146915757334012,0.12800146121208,0.00925686535881919,0.747082179129371
96,0.658242655968073,0.000411540438554199,0.014635652339386,0.269024844732119,0.0576853065218681
97,0.431430675533215,0.000177311567082148,0.0248637965850191,0.243129342001071,0.300398874313613
98,0.014962378782524,0.0180501151951691,0.022600547312479,0.00847844310936122,0.935908515600467
99,0.154886098073962,0.000926141581881966,0.0150854233292201,0.00833960627162739,0.820762730743308
100,0.681793694252172,0.0000624083630042724,0.0191596308096431,0.247072981424966,0.0519112851502156
101,0.808679668459724,0.000559931190175434,0.00724876104208755,0.0144240947310488,0.169087544576965
102,0.894137049855498,0.000790715711122615,0.00780278153906061,0.0570097485752968,0.0402597043190221
103,0.339820813046126,0.000178786995213426,0.00818710961817194,0.534491245988124,0.117322044352365
104,0.584984973394779,0.00116619204368589,0.0121814715084037,0.119478543626619,0.282188819426512
105,0.306072066581619,0.000609715673476474,0.0260116408096366,0.12758838727916,0.539718189656107
106,0.62522952268294,0.000462924614061977,0.0132075093401265,0.19771552244263,0.163384520920241
107,0.453241429424374,0.000358374745056228,0.0212811585353235,0.388039096732299,0.137079940562947
108,0.0844809043349515,0.00296759407444356,0.0866255597771363,0.501588401498563,0.324337540314905
109,0.95686215662408,0.000664110459729991,0.00147724819334399,0.0141165866686856,0.0268798980541605
110,0.249623050241997,0.000372537492059215,0.044380146743083,0.178068996659952,0.527555268862909
111,0.518433273928245,0.00069927765748294,0.0299585799847821,0.372151878490372,0.0787569899391179
112,0.843198237348852,0.000751199233848797,0.0137720436139048,0.0708724420457475,0.0714060777576471
113,0.15684107056153,0.000102130415367031,0.00927740194065827,0.79382331281949,0.0399560842629548
114,0.183676106224869,0.000398788972489734,0.0477166022354434,0.346063668862767,0.422144833704431
115,0.0152782171589054,0.00213658267436566,0.0596185408651516,0.0031635976675588,0.919803061634018
116,0.703490831343882,0.000519525561772487,0.00810571752570961,0.107142876928572,0.180741048640064
117,0.739394103209131,0.000153492385813923,0.00834978285801274,0.221589097682627,0.030513523864415
118,0.0723459079589056,0.00233529330613728,0.310366563531562,0.220287633937641,0.394664601265754
119,0.0205731423555033,0.000234241457625265,0.0946247258730718,0.850984495614553,0.0335833946992469
120,0.541880429389844,0.00133202090535113,0.0488274354090429,0.0492154477507886,0.358744666544974
121,0.903688378663589,0.0004194078644894,0.00407211127018598,0.0154799433711625,0.0763401588305729
122,0.868491565393895,0.000667896018630691,0.00805378103811914,0.00956029680604492,0.11322646074331
123,0.936324167944431,0.000380327556696533,0.00317985795897897,0.01923431238087,0.0408813341590232
124,0.00701629228920492,0.0787117615349412,0.0223378065298872,0.00561700054683034,0.886317139099136
125,0.0268133684579832,0.107314692049792,0.256677581110677,0.0180459459808354,0.591148412400712
126,0.989802273795764,0.00015400594125785,0.000504433615351574,0.00325254853479314,0.00628673811283329
127,0.0357592837726216,0.00118311627656341,0.554916918250139,0.00613122535163118,0.402009456349045
128,0.898093671817573,0.00117085834636623,0.00378932244669379,0.0201793925066127,0.0767667548827545
129,0.980687392519314,0.000151104403560801,0.00183076006536227,0.00471922072029386,0.0126115222914691
130,0.96010263681541,0.000153700478194475,0.00340362135018566,0.00989069748426273,0.0264493438719475
131,0.262088369438378,0.000533564671239322,0.0276197770226721,0.576231917438317,0.133526371429393
132,0.9739809727414,0.000501788570964471,0.00276697484509972,0.0101433290191098,0.0126069348234264
133,0.735107902285777,0.000598075047585325,0.0126586533089714,0.00904984678900175,0.242585522568664
134,0.0824598571593122,0.000284567623688203,0.0159933964226756,0.515756545101604,0.385505633692721
135,0.682914877962489,0.000360602984930882,0.0321577261389596,0.083697516078103,0.200869276835518
136,0.790311673969435,0.000143680183622167,0.00396187805814541,0.191150215424163,0.014432552364634
137,0.750952104682585,0.00069130824240818,0.0450644009594585,0.0390153938605838,0.164276792254964
138,0.00951116339579347,0.0147569431390152,0.0321538874775062,0.00539990426783385,0.938178101719851
139,0.739281818119755,0.000343240620928992,0.0106009163892749,0.20530457951055,0.0444694453594913
140,0.248693659307903,0.000780158061764881,0.00448989118224155,0.0285006294014074,0.717535662046684
141,0.599225370219955,0.000754323506865585,0.0171136745178621,0.226335501255856,0.156571130499461
142,0.228444202606512,0.0210910915146952,0.0215898827760132,0.0185212234292601,0.710353599673519
143,0.437844620559291,0.000464741291965397,0.0871846228658864,0.281218021321276,0.193287993961581
144,0.247383770674285,0.000960364979324809,0.0555768074479053,0.493484043882767,0.202595013015718
145,0.737214542663531,0.00255683629169051,0.0107130630777169,0.149138493930375,0.100377064036687
146,0.581829246898934,0.00062786236369584,0.0226041709101304,0.260154456510648,0.134784263316591
147,0.244858575034606,0.000334314707883326,0.506713136857451,0.0441732178356153,0.203920755564444
148,0.243120957878182,0.000769149268789621,0.0273708361801161,0.682989850720941,0.0457492059519705
149,0.00644473383549476,0.00166010213928337,0.0348975238475856,0.00647034557358948,0.950527294604047
150,0.114794530339172,0.0205607168251646,0.0651025618610534,0.0311345395130825,0.768407651461527
151,0.43606347725269,0.00258366310829946,0.0537786199556641,0.0309338711458755,0.476640368537471
152,0.033640795000408,0.00589568396766374,0.454418631373542,0.0101894610141434,0.495855428644243
153,0.567359924965941,0.000603479787317207,0.0162166415221225,0.13185541800668,0.283964535717939
154,0.136611779555553,0.000559034625851256,0.0172344765243684,0.430805395989299,0.414789313304929
155,0.781988150435967,0.00532642453142107,0.0137202233138764,0.0308750460781866,0.168090155640549
156,0.848945114060463,0.000315890745564111,0.00705820503319073,0.0781148591012512,0.0655659310595304
157,0.501272842585598,0.00104684146902443,0.0204314787800089,0.238658244512788,0.23859059265258
158,0.00550748207094468,0.0418573193794562,0.0109084870650266,0.0051710182115871,0.936555693272985
159,0.2284472040186,0.000239834306816744,0.0231603912704904,0.155134736414227,0.593017833989865
160,0.486664638516161,0.000379146677854749,0.0163668255286231,0.354762241091519,0.141827148185842
161,0.895513927757162,0.00020471893396287,0.00179649673604455,0.0423617384695708,0.0601231181032601
162,0.432009182496754,0.000272959313216219,0.0320041687278552,0.229186755182289,0.306526934279886
163,0.00525168617768671,0.439612758635886,0.0658772671528319,0.0113751547684972,0.477883133265098
164,0.966778320831268,0.000355600725939512,0.00284791051987115,0.0114160524881386,0.0186021154347827
165,0.514594479357919,0.000468386090195532,0.00978997768335104,0.309804717085686,0.165342439782848
166,0.94913572527116,0.000914532983940254,0.00145681771660432,0.00312260724375528,0.0453703167845402
167,0.871459552569472,0.000430462079381975,0.00665262495288574,0.0658542433603258,0.0556031170379346
168,0.850924167840136,0.000704512359645731,0.00491278492299809,0.0848643332455862,0.0585942016316341
169,0.687599687610241,0.000356021000141531,0.00717539037954692,0.273124023574901,0.0317448774351696
170,0.861323801793861,0.000516818879102311,0.00696895668683164,0.0420321904991903,0.089158232141015
171,0.0135147258592547,0.0198360893840267,0.521057357948457,0.00354866393943286,0.442043162868829
172,0.788860936058728,0.000141556128471213,0.00712815437487365,0.147190765350125,0.0566785880878019
173,0.600063083328094,0.00048933634130019,0.0543549291361706,0.302276930112489,0.0428157210819463
174,0.307812174243257,0.00355050460664555,0.0986717534751883,0.411113008835792,0.178852558839116
175,0.40360465659197,0.000106374181401996,0.00545258009106869,0.552897157205185,0.0379392319303743
176,0.348645079377645,0.0391053859548835,0.0318665081694128,0.0294746633776407,0.550908363120418
177,0.298952548175864,0.000256250811875286,0.00859762046769068,0.584881173626336,0.107312406918234
178,0.922079027884126,0.00047551046044822,0.00380201341846937,0.0414344640367418,0.0322089842002149
179,0.876214326406087,0.000974803893077496,0.00609292656767689,0.0236345931074085,0.0930833500257503
180,0.0387648126220061,0.00127406515888746,0.0492239773259065,0.0698538495326001,0.8408832953606
181,0.00625351153903374,0.0177636532678192,0.0188043254317063,0.00889607596175219,0.948282433799689
182,0.499280784484471,0.0152624618141718,0.125232689473192,0.0730444509397648,0.287179613288401
183,0.737292760877055,0.000240086208863572,0.00978208508870192,0.146448527762083,0.106236540063296
184,0.108648805481089,0.00330584686577237,0.0429380648286194,0.174815437375852,0.670291845448667
185,0.815935372879363,0.000495572511195786,0.00504987996543417,0.151530656508682,0.0269885181353249
186,0.400669030980631,0.000669746908798485,0.011686366679299,0.464111940334877,0.122862915096395
187,0.0209198785248374,0.0227404515203344,0.0184979008187899,0.00685609306339497,0.930985676072643
188,0.255082485243213,0.000258984386471932,0.0598472270021022,0.308151919627267,0.376659383740945
189,0.730691539309176,0.000341690576405289,0.012248833249389,0.034811416279594,0.221906520585436
190,0.955500018466791,0.0000748918351031269,0.00531283128734012,0.0286540806136597,0.0104581777971062
191,0.359733947170698,0.000473040911950347,0.0237533327959468,0.591739470805865,0.0243002083155403
192,0.688520491916618,0.000449231889745106,0.0379508794945291,0.149366251070708,0.1237131456284
193,0.0671280304064585,0.000742489891937707,0.0238757001021711,0.0671938425799662,0.841059937019466
194,0.327475921007115,0.00212463304581033,0.0371866761998385,0.102244408416188,0.530968361331049
195,0.954028529357215,0.000167471879912076,0.000555852077440917,0.016575000460774,0.0286731462246583
196,0.582027458016209,0.000567954640761973,0.0103991528424285,0.0313164667915605,0.37568896770904
197,0.592844617251328,0.00110992669174385,0.0127875111712683,0.346839101684868,0.046418843200792
198,0.883747183584435,0.000478851485849173,0.00853716783001519,0.0644865403803079,0.0427502567193929
199,0.377601685424673,0.00116966601025091,0.0614730875377506,0.371988846197905,0.187766714829421
200,0.77461561071713,0.0000956884385320368,0.00269992540943089,0.0417320598916363,0.180856715543271
201,0.00561839152897736,0.0165106554634948,0.0154420367978022,0.00370908740550824,0.958719828804217
202,0.235759824177833,0.000861538224298333,0.0783820829736491,0.115184877180032,0.569811677444187
203,0.846094389079796,0.000357360835637591,0.00464446951811375,0.125229465326007,0.0236743152404453
204,0.490269004649475,0.000933378591338587,0.0697782292301384,0.0560842472508584,0.382935140278189
205,0.135338615131387,0.00075225009753276,0.0731699189163803,0.730913144455299,0.0598260713994012
206,0.467927828372213,0.000616676840069177,0.0310518609252189,0.0652187327679159,0.435184901094583
